time,balance,dax
1665,2807.931402,2148.699951
1666,2807.931402,2179.780029
1667,2807.931402,2215.449951
1668,2807.931402,2202.620117
1669,2807.931402,2209.570068
1670,2807.931402,2187.5
1671,2807.931402,2188.129883
1672,2807.931402,2169.379883
1673,2807.931402,2163.25
1674,2807.931402,2174.27002
1675,2807.931402,2179.600098
1676,2807.931402,2156.340088
1677,2807.931402,2152.560059
1678,2807.931402,2149.620117
1679,2807.931402,2120.909912
1680,2807.931402,2135.820068
1681,2807.931402,2102.909912
1682,2807.931402,2102.889893
1683,2807.931402,2051.679932
1684,2807.931402,2072.959961
1685,2807.931402,2077.949951
1686,2807.931402,2097.080078
1687,2807.931402,2053.540039
1688,2807.931402,2063.73999
1689,2807.931402,2060.419922
1690,2807.931402,2009.949951
1691,2807.931402,1995.800049
1692,2807.931402,1978.119995
1693,2807.931402,1955.75
1694,2807.931402,1962.420044
1695,2807.931402,1987.599976
1696,2807.931402,2045.410034
1697,2807.931402,2087.959961
1698,2807.931402,2064.409912
1699,2807.931402,2099.149902
1700,2807.931402,2106.959961
1701,2807.931402,2094.090088
1702,2807.931402,2071.040039
1703,2807.931402,2047.160034
1704,2807.931402,2043.060059
1705,2807.931402,2020.26001
1706,2807.931402,2009.880005
1707,2807.931402,2003.359985
1708,2807.931402,2014.589966
1709,2807.931402,2032.890015
1710,2807.931402,2076.939941
1711,2807.931402,2052.219971
1712,2815.525206,2057.77002
1713,2799.037836,2045.719971
1714,2827.237428,2066.330078
1715,2814.07479,2056.709961
1716,2798.531594,2045.349976
1717,2824.664962,2064.449951
1718,2861.498235,2091.370117
1719,2843.929901,2078.530029
1720,2854.985394,2086.610107
1721,2871.157763,2098.429932
1722,2879.98285,2104.879883
1723,2874.646843,2100.97998
1724,2872.717744,2099.570068
1725,2861.183233,2091.139893
1726,2795.808806,2043.359985
1727,2793.469168,2041.650024
1728,2826.211248,2065.580078
1729,2819.31526,2060.540039
1730,2811.694065,2054.969971
1731,2790.800998,2039.699951
1732,2810.585709,2054.159912
1733,2785.369121,2035.72998
1734,2811.61189,2054.909912
1735,2835.337308,2072.25
1736,2801.883884,2047.800049
1737,2798.723167,2045.48999
1738,2783.549421,2034.400024
1739,2772.329745,2026.199951
1740,2747.742495,2008.22998
1741,2760.631385,2017.650024
1742,2800.652433,2046.900024
1743,2818.494181,2059.939941
1744,2846.037045,2080.070068
1745,2824.035624,2063.98999
1746,2851.646633,2084.169922
1747,2874.633148,2100.969971
1748,2877.287455,2102.909912
1749,2878.2181,2103.590088
1750,2895.53991,2116.25
1751,2863.673525,2092.959961
1752,2867.559449,2095.800049
1753,2861.634859,2091.469971
1754,2844.846516,2079.199951
1755,2840.632561,2076.120117
1756,2839.045188,2074.959961
1757,2803.690055,2049.120117
1758,2820.779371,2061.610107
1759,2804.743294,2049.889893
1760,2817.303985,2059.070068
1761,2832.176591,2069.939941
1762,2820.218179,2061.199951
1763,2833.982763,2071.26001
1764,2863.468423,2092.810059
1765,2845.106402,2079.389893
1766,2858.159474,2088.929932
1767,2836.308706,2072.959961
1768,2786.819537,2036.790039
1769,2769.374465,2024.040039
1770,2765.611803,2021.290039
1771,2785.328034,2035.699951
1772,2781.209615,2032.689941
1773,2774.532761,2027.810059
1774,2772.95925,2026.660034
1775,2775.750348,2028.699951
1776,2799.886139,2046.339966
1777,2793.250203,2041.48999
1778,2852.754988,2084.97998
1779,2853.001178,2085.159912
1780,2867.559449,2095.800049
1781,2854.273883,2086.090088
1782,2906.088994,2123.959961
1783,2905.144989,2123.27002
1784,2906.896377,2124.550049
1785,2909.947527,2126.780029
1786,2932.05818,2142.939941
1787,2882.309127,2106.580078
1788,2887.672524,2110.5
1789,2883.225741,2107.25
1790,2863.769395,2093.030029
1791,2873.880549,2100.419922
1792,2908.798084,2125.939941
1793,2876.233884,2102.139893
1794,2888.863054,2111.370117
1795,2873.579576,2100.199951
1796,2913.628016,2129.469971
1797,2891.845726,2113.550049
1798,2855.245281,2086.800049
1799,2842.000802,2077.120117
1800,2760.562907,2017.599976
1801,2793.209116,2041.459961
1802,2726.165309,1992.459961
1803,2749.357093,2009.410034
1804,2699.949933,1973.300049
1805,2768.895447,2023.689941
1806,2741.079168,2003.359985
1807,2762.861625,2019.280029
1808,2708.268778,1979.380005
1809,2724.263434,1991.069946
1810,2708.213995,1979.339966
1811,2705.217627,1977.150024
1812,2655.741987,1940.98999
1813,2660.216163,1944.26001
1814,2642.784787,1931.52002
1815,2604.802404,1903.76001
1816,2632.755472,1924.189941
1817,2675.034152,1955.089966
1818,2621.782321,1916.170044
1819,2654.852598,1940.339966
1820,2690.604741,1966.469971
1821,2683.147895,1961.02002
1822,2704.246062,1976.439941
1823,2718.639984,1986.959961
1824,2721.061797,1988.72998
1825,2704.752473,1976.810059
1826,2728.942878,1994.48999
1827,2697.008181,1971.150024
1828,2660.913979,1944.77002
1829,2668.015069,1949.959961
1830,2686.773766,1963.670044
1831,2713.221803,1983
1832,2720.664953,1988.439941
1833,2755.910854,2014.199951
1834,2780.046645,2031.839966
1835,2770.510045,2024.869995
1836,2767.691556,2022.810059
1837,2792.087232,2040.640015
1838,2799.46207,2046.030029
1839,2779.868767,2031.709961
1840,2765.269742,2021.040039
1841,2787.448875,2037.25
1842,2811.174293,2054.590088
1843,2830.9727,2069.060059
1844,2874.482828,2100.860107
1845,2869.474853,2097.199951
1846,2855.778747,2087.189941
1847,2890.477485,2112.550049
1848,2853.055961,2085.199951
1849,2825.951029,2065.389893
1850,2831.383238,2069.360107
1851,2870.02235,2097.600098
1852,2863.221899,2092.629883
1853,2861.074001,2091.060059
1854,2817.522784,2059.22998
1855,2835.556106,2072.409912
1856,2858.652187,2089.290039
1857,2896.073377,2116.639893
1858,2902.627305,2121.429932
1859,2930.156473,2141.550049
1860,2934.165324,2144.47998
1861,2925.764473,2138.340088
1862,2912.46521,2128.620117
1863,2875.454226,2101.570068
1864,2913.190084,2129.149902
1865,2917.760129,2132.48999
1866,2905.705847,2123.679932
1867,2901.067657,2120.290039
1868,2951.596702,2157.219971
1869,2933.248711,2143.810059
1870,2926.229461,2138.679932
1871,2967.208211,2168.629883
1872,2925.094048,2137.850098
1873,2913.915293,2129.679932
1874,2894.075799,2115.179932
1875,2868.407585,2096.419922
1876,2856.025271,2087.370117
1877,2847.323112,2081.01001
1878,2847.323112,2105.870117
1879,2847.323112,2115.050049
1880,2847.323112,2117.139893
1881,2847.323112,2132.199951
1882,2847.323112,2173.52002
1883,2847.323112,2180.72998
1884,2847.323112,2191.320068
1885,2847.323112,2210.76001
1886,2847.323112,2197.469971
1887,2847.323112,2196.439941
1888,2847.323112,2195.689941
1889,2847.323112,2178.159912
1890,2847.323112,2177.310059
1891,2847.323112,2193.159912
1892,2847.323112,2199.52002
1893,2847.323112,2233.080078
1894,2847.323112,2241.449951
1895,2847.323112,2233.590088
1896,2847.323112,2241.149902
1897,2847.323112,2215.27002
1898,2847.323112,2225.669922
1899,2847.323112,2222.27002
1900,2847.323112,2248.060059
1901,2847.323112,2235.169922
1902,2847.323112,2240.120117
1903,2847.323112,2250.340088
1904,2847.323112,2234.169922
1905,2847.323112,2224.72998
1906,2847.323112,2239.719971
1907,2847.323112,2225.719971
1908,2847.323112,2218.110107
1909,2847.323112,2248.149902
1910,2847.323112,2255.379883
1911,2847.323112,2261.050049
1912,2847.323112,2264.189941
1913,2847.323112,2273.649902
1914,2847.323112,2264.590088
1915,2847.323112,2263.040039
1916,2847.323112,2255.97998
1917,2847.323112,2258.879883
1918,2847.323112,2239.860107
1919,2847.323112,2234.350098
1920,2847.323112,2244.530029
1921,2847.323112,2237.280029
1922,2847.323112,2240.070068
1923,2847.323112,2266.330078
1924,2847.323112,2275.030029
1925,2847.323112,2269.149902
1926,2847.323112,2273.189941
1927,2847.323112,2263.280029
1928,2847.323112,2271.199951
1929,2847.323112,2273.689941
1930,2847.323112,2303.98999
1931,2847.323112,2304.219971
1932,2847.323112,2294.550049
1933,2847.323112,2297.080078
1934,2847.323112,2314.199951
1935,2847.323112,2283.580078
1936,2847.323112,2259.939941
1937,2847.323112,2216.530029
1938,2847.323112,2221
1939,2847.323112,2223.469971
1940,2847.323112,2181.27002
1941,2847.323112,2181.360107
1942,2847.323112,2206.350098
1943,2847.323112,2206.790039
1944,2847.323112,2212.02002
1945,2847.323112,2191.620117
1946,2847.323112,2159.47998
1947,2847.323112,2168.949951
1948,2847.323112,2142.840088
1949,2847.323112,2152.340088
1950,2847.323112,2161.139893
1951,2847.323112,2206.560059
1952,2847.323112,2196.080078
1953,2847.323112,2179.810059
1954,2847.323112,2193.379883
1955,2847.323112,2178.080078
1956,2847.323112,2136.870117
1957,2847.323112,2120.679932
1958,2847.323112,2125.060059
1959,2847.323112,2135.139893
1960,2847.323112,2130.76001
1961,2847.323112,2129.399902
1962,2871.218107,2147.27002
1963,2891.515924,2162.449951
1964,2925.506452,2187.870117
1965,2926.562524,2188.659912
1966,2903.550257,2171.449951
1967,2907.067127,2174.080078
1968,2912.776776,2178.350098
1969,2939.827256,2198.580078
1970,2911.519608,2177.409912
1971,2902.520628,2170.679932
1972,2936.471001,2196.070068
1973,2925.573048,2187.919922
1974,2948.826237,2205.310059
1975,2943.704854,2201.47998
1976,2948.291182,2204.909912
1977,2947.890298,2204.610107
1978,2955.83288,2210.550049
1979,2929.798645,2191.080078
1980,2943.892238,2201.620117
1981,2970.046609,2221.179932
1982,3001.697127,2244.850098
1983,3006.550817,2248.47998
1984,3011.471431,2252.159912
1985,3016.886947,2256.209961
1986,3022.32923,2260.280029
1987,3032.424764,2267.830078
1988,3024.776316,2262.110107
1989,3046.411282,2278.290039
1990,3020.26997,2258.73999
1991,3042.961335,2275.709961
1992,3049.887672,2280.889893
1993,3054.180191,2284.100098
1994,3059.836301,2288.330078
1995,3052.989946,2283.209961
1996,3053.966038,2283.939941
1997,2995.439038,2240.169922
1998,3016.619583,2256.01001
1999,3026.126849,2263.120117
2000,3044.993826,2277.22998
2001,3045.876227,2277.889893
2002,3045.354883,2277.5
2003,3042.519972,2275.379883
2004,3021.847714,2259.919922
2005,3091.379417,2311.919922
2006,3115.18072,2329.719971
2007,3104.670917,2321.860107
2008,3108.040231,2324.379883
2009,3133.860639,2343.689941
2010,3128.29822,2339.530029
2011,3109.832127,2325.719971
2012,3129.835811,2340.679932
2013,3162.515959,2365.120117
2014,3169.575814,2370.399902
2015,3202.844229,2395.280029
2016,3171.541709,2371.870117
2017,3206.387542,2397.929932
2018,3194.219689,2388.830078
2019,3185.554996,2382.350098
2020,3211.963672,2402.100098
2021,3264.807791,2441.620117
2022,3265.783884,2442.350098
2023,3273.472486,2448.100098
2024,3264.379813,2441.300049
2025,3297.527767,2466.090088
2026,3287.325157,2458.459961
2027,3310.150367,2475.530029
2028,3264.901156,2441.689941
2029,3234.320748,2418.820068
2030,3274.836402,2449.120117
2031,3273.659542,2448.23999
2032,3232.943447,2417.790039
2033,3256.049406,2435.070068
2034,3257.961436,2436.5
2035,3243.266192,2425.51001
2036,3236.246164,2420.26001
2037,3243.132346,2425.409912
2038,3213.140204,2402.97998
2039,3204.35505,2396.409912
2040,3156.605542,2360.699951
2041,3210.145006,2400.73999
2042,3251.262311,2431.48999
2043,3273.485869,2448.110107
2044,3259.726563,2437.820068
2045,3283.220022,2455.389893
2046,3328.629847,2489.350098
2047,3329.431939,2489.949951
2048,3337.334693,2495.860107
2049,3336.532274,2495.26001
2050,3311.246921,2476.350098
2051,3305.470349,2472.030029
2052,3333.189404,2492.76001
2053,3225.348536,2412.110107
2054,3266.532438,2442.909912
2055,3244.108439,2426.139893
2056,3242.423619,2424.879883
2057,3259.004451,2437.280029
2058,3284.183054,2456.110107
2059,3324.872381,2486.540039
2060,3327.666812,2488.629883
2061,3339.179801,2497.23999
2062,3354.557005,2508.73999
2063,3333.951669,2493.330078
2064,3348.579992,2504.27002
2065,3365.561708,2516.969971
2066,3365.227421,2516.719971
2067,3350.224658,2505.5
2068,3337.241002,2495.790039
2069,3347.403132,2503.389893
2070,3359.344099,2512.320068
2071,3335.917238,2494.800049
2072,3316.742416,2480.459961
2073,3374.266555,2523.47998
2074,3367.674507,2518.550049
2075,3365.25419,2516.73999
2076,3393.427993,2537.810059
2077,3395.487253,2539.350098
2078,3420.398165,2557.97998
2079,3367.31345,2518.280029
2080,3377.061312,2525.570068
2081,3404.646522,2546.199951
2082,3403.764121,2545.540039
2083,3417.06868,2555.48999
2084,3385.431873,2531.830078
2085,3405.128039,2546.560059
2086,3385.699237,2532.030029
2087,3351.374748,2506.360107
2088,3344.515009,2501.22998
2089,3287.151485,2458.330078
2090,3294.479031,2463.810059
2091,3309.883003,2475.330078
2092,3309.455025,2475.01001
2093,3301.111234,2468.77002
2094,3309.81608,2475.280029
2095,3337.428059,2495.929932
2096,3349.743142,2505.139893
2097,3389.670528,2535
2098,3384.295166,2530.97998
2099,3419.475612,2557.290039
2100,3399.431775,2542.300049
2101,3439.439143,2572.219971
2102,3419.90359,2557.610107
2103,3400.501559,2543.100098
2104,3415.049573,2553.97998
2105,3428.541515,2564.070068
2106,3392.705881,2537.27002
2107,3400.782308,2543.310059
2108,3366.083378,2517.360107
2109,3404.245312,2545.899902
2110,3408.176776,2548.840088
2111,3418.633039,2556.659912
2112,3410.436477,2550.530029
2113,3411.452723,2551.290039
2114,3439.2387,2572.070068
2115,3436.83177,2570.27002
2116,3431.750541,2566.469971
2117,3411.158589,2551.070068
2118,3410.53017,2550.600098
2119,3413.231235,2552.620117
2120,3417.964465,2556.159912
2121,3395.473869,2539.340088
2122,3413.712425,2552.97998
2123,3442.60834,2574.590088
2124,3451.25965,2581.060059
2125,3430.052336,2565.199951
2126,3416.533952,2555.090088
2127,3432.472653,2567.01001
2128,3432.472653,2583.98999
2129,3432.472653,2562.47998
2130,3432.472653,2567.409912
2131,3432.472653,2580.47998
2132,3432.472653,2557.389893
2133,3432.472653,2564.159912
2134,3432.472653,2565.540039
2135,3432.472653,2580.379883
2136,3432.472653,2554.22998
2137,3432.472653,2545.590088
2138,3432.472653,2493.669922
2139,3432.472653,2489.219971
2140,3432.472653,2500.149902
2141,3432.472653,2521.290039
2142,3432.472653,2498.879883
2143,3432.472653,2466.850098
2144,3432.472653,2472.570068
2145,3432.472653,2465.899902
2146,3432.472653,2466.639893
2147,3432.472653,2469.300049
2148,3432.472653,2467.439941
2149,3432.472653,2466.22998
2150,3432.472653,2499.01001
2151,3432.472653,2505.5
2152,3432.472653,2520.449951
2153,3432.472653,2531.030029
2154,3432.472653,2532.449951
2155,3432.472653,2540.72998
2156,3432.472653,2533.080078
2157,3432.472653,2531.090088
2158,3432.472653,2533.199951
2159,3432.472653,2543.97998
2160,3432.472653,2547.449951
2161,3432.472653,2548.370117
2162,3432.472653,2567.600098
2163,3432.472653,2557.47998
2164,3432.472653,2559.409912
2165,3432.472653,2537.810059
2166,3432.472653,2566.780029
2167,3432.472653,2551.449951
2168,3432.472653,2553.129883
2169,3432.472653,2573.97998
2170,3432.472653,2559.679932
2171,3432.472653,2539.969971
2172,3432.472653,2534.969971
2173,3432.472653,2536.919922
2174,3432.472653,2534.330078
2175,3432.472653,2529.209961
2176,3432.472653,2527.790039
2177,3432.472653,2545.879883
2178,3432.472653,2559.790039
2179,3432.472653,2576.850098
2180,3432.472653,2568.25
2181,3432.472653,2591.560059
2182,3432.472653,2622.919922
2183,3432.472653,2639.070068
2184,3432.472653,2626.540039
2185,3432.472653,2623.439941
2186,3432.472653,2628.550049
2187,3432.472653,2641.02002
2188,3432.472653,2628.73999
2189,3432.472653,2642.290039
2190,3432.472653,2667.100098
2191,3432.472653,2661.899902
2192,3432.472653,2657.370117
2193,3432.472653,2646.97998
2194,3432.472653,2660.530029
2195,3432.472653,2688.780029
2196,3432.472653,2703.179932
2197,3432.472653,2705.129883
2198,3432.472653,2703.290039
2199,3432.472653,2690.97998
2200,3432.472653,2681.840088
2201,3432.472653,2688.179932
2202,3432.472653,2711.169922
2203,3432.472653,2723.580078
2204,3432.472653,2711.179932
2205,3432.472653,2725.02002
2206,3432.472653,2731.939941
2207,3432.472653,2723.350098
2208,3432.472653,2696.620117
2209,3432.472653,2689.040039
2210,3432.472653,2674.419922
2211,3432.472653,2693.060059
2212,3429.311763,2690.580078
2213,3414.526716,2678.97998
2214,3400.965512,2668.340088
2215,3415.15124,2679.469971
2216,3405.107839,2671.590088
2217,3419.115265,2682.580078
2218,3479.771483,2730.169922
2219,3488.795483,2737.25
2220,3488.451326,2736.97998
2221,3488.617181,2737.110107
2222,3483.480658,2733.080078
2223,3529.339383,2769.060059
2224,3548.075386,2783.76001
2225,3557.71115,2791.320068
2226,3565.205427,2797.199951
2227,3536.11983,2774.379883
2228,3554.728562,2788.97998
2229,3528.612795,2768.48999
2230,3509.162962,2753.22998
2231,3541.85536,2778.879883
2232,3583.55931,2811.600098
2233,3568.646682,2799.899902
2234,3570.596801,2801.429932
2235,3618.494949,2839.01001
2236,3631.775788,2849.429932
2237,3660.18583,2871.719971
2238,3672.625569,2881.47998
2239,3676.385467,2884.429932
2240,3628.360048,2846.75
2241,3634.694586,2851.719971
2242,3676.793413,2884.75
2243,3663.754667,2874.52002
2244,3627.238583,2845.870117
2245,3598.420594,2823.26001
2246,3605.787601,2829.040039
2247,3595.948017,2821.320068
2248,3601.288359,2825.51001
2249,3589.944879,2816.610107
2250,3629.762192,2847.850098
2251,3622.4207,2842.090088
2252,3641.934011,2857.399902
2253,3653.494379,2866.469971
2254,3615.703732,2836.820068
2255,3615.448882,2836.620117
2256,3675.91404,2884.060059
2257,3674.728473,2883.129883
2258,3681.866145,2888.72998
2259,3709.766487,2910.620117
2260,3757.396716,2947.98999
2261,3745.734597,2938.840088
2262,3764.674417,2953.699951
2263,3816.064854,2994.02002
2264,3797.723729,2979.629883
2265,3827.88007,3003.290039
2266,3855.283159,3024.790039
2267,3845.213931,3016.889893
2268,3853.001642,3023
2269,3848.107211,3019.159912
2270,3844.283525,3016.159912
2271,3803.956513,2984.52002
2272,3809.105794,2988.560059
2273,3830.671287,3005.47998
2274,3836.916518,3010.379883
2275,3877.524207,3042.23999
2276,3878.365306,3042.899902
2277,3927.741836,3081.639893
2278,3926.327245,3080.530029
2279,3961.658073,3108.25
2280,3991.087827,3131.340088
2281,4031.440356,3163
2282,4069.30755,3192.709961
2283,4092.568311,3210.959961
2284,4109.379712,3224.149902
2285,4161.369155,3264.939941
2286,4123.005019,3234.840088
2287,4160.477024,3264.23999
2288,4129.288524,3239.77002
2289,4087.380756,3206.889893
2290,4051.744045,3178.929932
2291,4065.088674,3189.399902
2292,4077.375628,3199.040039
2293,4126.904942,3237.899902
2294,4148.96769,3255.209961
2295,4162.401626,3265.75
2296,4158.603456,3262.77002
2297,4187.281106,3285.27002
2298,4260.237036,3342.51001
2299,4337.437357,3403.080078
2300,4326.947735,3394.850098
2301,4367.669936,3426.800049
2302,4395.009234,3448.25
2303,4369.976968,3428.610107
2304,4269.401063,3349.699951
2305,4271.644305,3351.459961
2306,4333.881279,3400.290039
2307,4262.900983,3344.600098
2308,4205.902286,3299.879883
2309,4220.623542,3311.429932
2310,4180.474831,3279.929932
2311,4217.743018,3309.169922
2312,4218.061659,3309.419922
2313,4281.879077,3359.48999
2314,4395.672032,3448.77002
2315,4243.208746,3329.149902
2316,4215.015592,3307.030029
2317,4102.420651,3218.689941
2318,4115.128,3228.659912
2319,4163.153729,3266.340088
2320,4284.415443,3361.47998
2321,4268.52169,3349.01001
2322,4273.772725,3353.129883
2323,4289.156778,3365.199951
2324,4182.781863,3281.73999
2325,4244.776434,3330.379883
2326,4320.460101,3389.76001
2327,4262.390971,3344.199951
2328,4278.348515,3356.719971
2329,4228.041581,3317.25
2330,4241.373452,3327.709961
2331,4320.434585,3389.73999
2332,4306.337852,3378.679932
2333,4310.518453,3381.959961
2334,4301.277877,3374.709961
2335,4311.690951,3382.879883
2336,4395.429939,3448.580078
2337,4401.496868,3453.340088
2338,4474.592825,3510.689941
2339,4578.355136,3592.100098
2340,4532.165012,3555.860107
2341,4502.888045,3532.889893
2342,4530.89045,3554.860107
2343,4602.253178,3610.850098
2344,4550.760677,3570.449951
2345,4556.012022,3574.570068
2346,4569.063528,3584.810059
2347,4535.185563,3558.22998
2348,4514.371862,3541.899902
2349,4589.787921,3601.070068
2350,4583.121986,3595.840088
2351,4617.535167,3622.840088
2352,4690.835254,3680.350098
2353,4691.242889,3680.669922
2354,4633.517916,3635.379883
2355,4611.3279,3617.969971
2356,4525.983262,3551.01001
2357,4592.183949,3602.949951
2358,4664.209474,3659.459961
2359,4652.865995,3650.560059
2360,4703.287751,3690.120117
2361,4737.675416,3717.100098
2362,4688.14579,3678.23999
2363,4684.882837,3675.679932
2364,4708.742604,3694.399902
2365,4785.07631,3754.290039
2366,4800.970065,3766.76001
2367,4785.343919,3754.5
2368,4743.015757,3721.290039
2369,4766.684464,3739.860107
2370,4824.727767,3785.399902
2371,4809.229202,3773.23999
2372,4732.36028,3712.929932
2373,4821.133726,3782.580078
2374,4843.043377,3799.77002
2375,4876.946856,3826.370117
2376,4862.799091,3815.27002
2377,4821.29927,3782.709961
2378,4821.29927,3840.320068
2379,4821.29927,3882.47998
2380,4821.29927,3965.370117
2381,4821.29927,3956.310059
2382,4821.29927,3986.649902
2383,4821.29927,4050.370117
2384,4821.29927,4029.429932
2385,4821.29927,4018.209961
2386,4821.29927,4093.699951
2387,4821.29927,4127.549805
2388,4821.29927,4164.609863
2389,4821.29927,4250.259766
2390,4821.29927,4207.160156
2391,4821.29927,4183.759766
2392,4821.29927,4167.129883
2393,4821.29927,4359.049805
2394,4821.29927,4382.600098
2395,4821.29927,4365.029785
2396,4821.29927,4407.5
2397,4821.29927,4395.549805
2398,4821.29927,4399.990234
2399,4821.29927,4463.919922
2400,4821.29927,4422.169922
2401,4821.29927,4354
2402,4821.29927,4330.209961
2403,4821.29927,4318.640137
2404,4821.29927,4383.100098
2405,4821.29927,4378.509766
2406,4821.29927,4269.359863
2407,4821.29927,4351.830078
2408,4821.29927,4316.930176
2409,4821.29927,4269.669922
2410,4821.29927,4204.930176
2411,4821.29927,4017.399902
2412,4821.29927,4134.470215
2413,4821.29927,4242.169922
2414,4821.29927,4277.740234
2415,4821.29927,4155.399902
2416,4821.29927,4126.970215
2417,4821.29927,4050.610107
2418,4821.29927,3952.169922
2419,4821.29927,4019.550049
2420,4821.29927,3897.600098
2421,4821.29927,3942.51001
2422,4821.29927,4018.530029
2423,4821.29927,4166.609863
2424,4821.29927,4048.73999
2425,4821.29927,4098.97998
2426,4821.29927,4071.27002
2427,4821.29927,4120.040039
2428,4821.29927,4101.75
2429,4821.29927,3969.22998
2430,4821.29927,3918.590088
2431,4821.29927,3848.629883
2432,4821.29927,3873.76001
2433,4821.29927,4026.929932
2434,4821.29927,3974.389893
2435,4821.29927,4012.300049
2436,4821.29927,4011.23999
2437,4821.29927,4107.680176
2438,4821.29927,4090.169922
2439,4821.29927,4130.700195
2440,4821.29927,4082.540039
2441,4821.29927,4126.620117
2442,4821.29927,4146.529785
2443,4821.29927,4154.629883
2444,4821.29927,4271.709961
2445,4821.29927,4281.899902
2446,4821.29927,4332.02002
2447,4821.29927,4343.27002
2448,4821.29927,4241.310059
2449,4821.29927,4188.660156
2450,4821.29927,4177.330078
2451,4821.29927,4247.509766
2452,4821.29927,4182.330078
2453,4821.29927,4168.22998
2454,4821.29927,4098.220215
2455,4821.29927,4046.370117
2456,4821.29927,4088.820068
2457,4821.29927,4203.459961
2458,4821.29927,4102.240234
2459,4821.29927,4042.070068
2460,4821.29927,3935.72998
2461,4821.29927,3669.449951
2462,4989.649757,3797.580078
2463,4904.627181,3732.870117
2464,4955.396231,3771.51001
2465,4996.416226,3802.72998
2466,5083.593782,3869.080078
2467,5001.790203,3806.820068
2468,5037.409919,3833.929932
2469,4961.072379,3775.830078
2470,4891.987286,3723.25
2471,4898.044517,3727.860107
2472,4862.306114,3700.659912
2473,4860.703191,3699.439941
2474,4893.761183,3724.600098
2475,4913.614069,3739.709961
2476,5027.187719,3826.149902
2477,4994.195808,3801.040039
2478,5112.630834,3891.179932
2479,5204.249226,3960.909912
2480,5149.157386,3918.97998
2481,5016.742259,3818.199951
2482,5098.230515,3880.219971
2483,5194.368654,3953.389893
2484,5210.963409,3966.02002
2485,5255.662395,4000.040039
2486,5439.923741,4140.279785
2487,5370.957335,4087.790039
2488,5373.007101,4089.350098
2489,5457.622289,4153.75
2490,5541.081399,4217.27002
2491,5535.392098,4212.939941
2492,5484.320556,4174.069824
2493,5340.041172,4064.26001
2494,5323.328371,4051.540039
2495,5351.32771,4072.850098
2496,5338.779877,4063.300049
2497,5460.894214,4156.240234
2498,5440.659604,4140.839844
2499,5406.958133,4115.189941
2500,5353.508673,4074.51001
2501,5441.605896,4141.560059
2502,5443.116755,4142.709961
2503,5628.192874,4283.569824
2504,5611.269964,4270.689941
2505,5726.025999,4358.029785
2506,5817.040047,4427.299805
2507,5724.502308,4356.870117
2508,5727.760761,4359.350098
2509,5611.572137,4270.919922
2510,5446.309769,4145.140137
2511,5490.96898,4179.129883
2512,5515.985734,4198.169922
2513,5429.885989,4132.640137
2514,5478.973204,4170
2515,5580.261739,4247.089844
2516,5638.362787,4291.310059
2517,5687.620656,4328.799805
2518,5529.28258,4208.290039
2519,5566.544673,4236.649902
2520,5481.771663,4172.129883
2521,5606.868263,4267.339844
2522,5682.733298,4325.080078
2523,5794.651099,4410.259766
2524,5854.131487,4455.529785
2525,5887.623169,4481.02002
2526,5956.996961,4533.819824
2527,5971.923355,4545.180176
2528,5923.663743,4508.450195
2529,5930.784992,4513.870117
2530,6003.877232,4569.5
2531,5932.676936,4515.310059
2532,6015.597139,4578.419922
2533,5993.957524,4561.950195
2534,5943.766195,4523.75
2535,5939.627531,4520.600098
2536,5980.8185,4551.950195
2537,6074.775356,4623.459961
2538,6081.975516,4628.939941
2539,6018.146032,4580.359863
2540,6056.2229,4609.339844
2541,6046.342328,4601.819824
2542,6046.263417,4601.759766
2543,6210.383177,4726.669922
2544,6211.77599,4727.72998
2545,6170.716538,4696.47998
2546,6280.26957,4779.859863
2547,6282.516292,4781.569824
2548,6122.509535,4659.790039
2549,6171.426098,4697.02002
2550,6251.153928,4757.700195
2551,6346.37208,4830.169922
2552,6435.704615,4898.160156
2553,6365.89649,4845.029785
2554,6387.930661,4861.799805
2555,6376.197922,4852.870117
2556,6476.304073,4929.060059
2557,6515.589627,4958.959961
2558,6464.820257,4920.319824
2559,6529.871901,4969.830078
2560,6648.792904,5060.339844
2561,6558.409503,4991.549805
2562,6696.448171,5096.609863
2563,6707.879379,5105.310059
2564,6596.039848,5020.189941
2565,6647.413562,5059.290039
2566,6690.864085,5092.359863
2567,6680.037863,5084.120117
2568,6771.787773,5153.950195
2569,6845.72109,5210.220215
2570,6893.297446,5246.430176
2571,7034.160876,5353.640137
2572,6985.454102,5316.569824
2573,6877.977139,5234.77002
2574,7029.588521,5350.160156
2575,7081.960494,5390.02002
2576,7070.766019,5381.5
2577,6932.214749,5276.049805
2578,7059.387419,5372.839844
2579,7121.180609,5419.870117
2580,7077.755748,5386.819824
2581,7007.357394,5333.240234
2582,6897.383503,5249.540039
2583,6728.678558,5121.140137
2584,6606.196289,5027.919922
2585,6739.281519,5129.209961
2586,6703.648331,5102.089844
2587,6916.710957,5264.25
2588,7012.954311,5337.5
2589,6872.944789,5230.939941
2590,6934.185603,5277.549805
2591,6812.347454,5184.819824
2592,6977.51808,5310.529785
2593,6958.585181,5296.120117
2594,7016.370586,5340.100098
2595,7095.454297,5400.290039
2596,7076.560533,5385.910156
2597,7074.089909,5384.029785
2598,7061.003492,5374.069824
2599,7157.142273,5447.240234
2600,7253.188029,5520.339844
